source,title,company,location,salary_min,salary_max,salary_mid,salary_text,skills,specialty,published_at,url
trudvsem,Программист,ИП УДОВИНА Н. В.,Камчатский край,85000.0,85000.0,30000.0,85000 – 85000,,Software Engineer,,https://trudvsem.ru/vacancy/card/304410102900261/72f50a10-8853-11f0-99fe-bdc82d0d5dcd
trudvsem,Программист,"ООО ""ЭФКО-АМК""",Краснодарский край,28500.0,28500.0,100000.0,28500 – 28500,,Software Engineer,,https://trudvsem.ru/vacancy/card/1212300011285/6634eba0-f14f-11f0-8628-a3cca5294b78
trudvsem,ПРОГРАММИСТ,"ООО ЧОО ""СОКОЛ""",Республика Мордовия,52576.0,52576.0,75000.0,52576 – 52576,,Software Engineer,,https://trudvsem.ru/vacancy/card/1061322000816/d5b12f58-44f5-11ef-b37c-e7d0d2cf29b1
trudvsem,Программист,"ООО ""ТРАКТОРОДЕТАЛЬ ГРУПП""",Свердловская область,32000.0,32000.0,27100.0,32000 – 32000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1177847129261/1f3bd548-0afb-11f1-8187-d30096f1aeab
trudvsem,Программист,АДМИНИСТРАЦИЯ МИНЕРАЛОВОДСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ,Ставропольский край,32000.0,34000.0,60000.0,32000 – 34000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1152651026461/0168f6d8-4a19-11f1-88cb-c105ed924421
trudvsem,Программист,ПРОКУРАТУРА СВЕРДЛОВСКОЙ ОБЛАСТИ,Свердловская область,40000.0,53000.0,115000.0,40000 – 53000,"Должность относится к федеральной государственной гражданской службе. Оплата труда включает в себя: - оклад, ежемесячные надбавки за классный чин, выслугу лет (ежемесячно от 40 000 руб.) - квартальные премии; - материальная помощь к отпуску; - дополнительные премии за качественное исполнение служебных обязанностей. Дополнительно: - отпуск 30 дней (+ дополнительные отпуска за выслугу лет, ненормированный рабочий день); - санаторно-курортное лечение; - компенсация затрат на лекарственные средства и стоматологическую помощь; - оплата проезда к месту работы.",Software Engineer,,https://trudvsem.ru/vacancy/card/1036602647751/8912d610-f6b2-11f0-ba7d-9959eb3311ba
trudvsem,Программист,"ПАО ""МОРДОВСКАЯ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ""",Республика Мордовия,40000.0,60000.0,220000.0,40000 – 60000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1051326000967/48ac8098-3969-11f1-90d7-0b2fe3ee63c8
trudvsem,Программист,"ООО ""ПБУ ПЛЮС""",Челябинская область,40000.0,40000.0,100000.0,40000 – 40000,"Работа в молодом и дружном коллективе. Корпоративные мероприятия. Охраняемая стоянка. Профессиональный рост, обучение за счет предприятия. Комплексное питание за счет предприятия. Возможность приобретать продукцию предприятия по льготной цене. График работы: пятидневная рабочая неделя с 9-00 до 18-00.",Software Engineer,,https://trudvsem.ru/vacancy/card/1137449000226/acae3b35-7dcd-11ec-be59-4febb26dc4ec
trudvsem,Программист,"ГБУ ""КЦСОН"" САНДОВCКОГО МУНИЦИПАЛЬНОГО ОКРУГА",Тверская область,27093.0,27093.0,100000.0,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1056904002990/51c7e538-e54e-11f0-9949-0704c3436a76
trudvsem,Программист,"КГБУЗ ""АБАНСКАЯ РБ""",Красноярский край,55000.0,60000.0,19000.0,55000 – 60000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022400507953/7102ae38-3ee5-11f1-af40-15277f213853
trudvsem,Программист,"ФКУ ""ГБ МСЭ ПО ЛИПЕЦКОЙ ОБЛАСТИ"" МИНТРУДА РОССИИ",Липецкая область,30000.0,45000.0,27093.0,30000 – 45000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1044800229671/0e4771f5-6354-11ee-b174-d549be31d974
trudvsem,Программист,"ООО ""ФОТЕКС""",Саратовская область,30000.0,40000.0,56000.0,30000 – 40000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1076441001174/5be6475f-f1dd-11f0-a027-0dd543315e5a
trudvsem,Программист,"АО ""ЗАВОДСКОЕ""",Краснодарский край,28500.0,30000.0,33187.0,28500 – 30000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022303860215/5ecf97d8-f2de-11f0-a027-0dd543315e5a
trudvsem,Программист,"ГАУСО ""РЦ ""ПРОТАЛИНКА""",Оренбургская область,17000.0,17000.0,30000.0,17000 – 17000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1175658011880/a5e1d1b8-47a2-11f1-b460-bd3179f3c768
trudvsem,Программист,"ГКУ СО КК ""ДИНСКОЙ СРЦН""",Краснодарский край,40000.0,40000.0,27093.0,40000 – 40000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022303618127/18930688-3e15-11f1-a0d4-9ff612ae1d3d
trudvsem,Программист,"ГАУСО ""КЦСОН"" В ГРАЧЕВСКОМ РАЙОНЕ",Оренбургская область,31157.0,31157.0,125000.0,31157 – 31157,,Software Engineer,,https://trudvsem.ru/vacancy/card/1135658035479/57991002-2db7-11f1-a71f-0dcd003ac4b5
trudvsem,Программист,"ЕФРЕМОВСКИЙ ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ АКАДЕМИКА И.П. ПАВЛОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",Тульская область,46600.0,46600.0,135000.0,46600 – 46600,,Software Engineer,,https://trudvsem.ru/vacancy/card/0fdf51f0-8a60-11ec-a92f-57fc951f3846/4e840918-a298-11f0-a18c-bdc82d0d5dcd
trudvsem,Программист,"АО ""ВОДОКАНАЛ""",Республика Марий Эл,40000.0,47000.0,72500.0,40000 – 47000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1101224002461/c9f096fa-37fc-11f1-893d-d9cbc9403423
trudvsem,Программист,"МБОУ ""СШ № 25""",Свердловская область,40000.0,42000.0,32812.0,40000 – 42000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026600785870/4031b199-16bb-11f1-973f-37d17022a317
trudvsem,Программист,"КГБУЗ ""АККПБ ИМ. ЭРДМАНА Ю.К.""",Алтайский край,50000.0,50000.0,110000.0,50000 – 50000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022201139510/4fa33560-2f19-11f1-8701-7ffab189dfea
trudvsem,Программист,"СПК ""БЕЛОСТОК"".",Томская область,49000.0,49000.0,40000.0,49000 – 49000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1027003353827/34f778c0-f4ef-11f0-ba7d-9959eb3311ba
trudvsem,Программист,"МОУ ""ТУРОЧАКСКАЯ СОШ ИМ. Я.И. БАЛЯЕВА""",Республика Алтай,37930.0,37930.0,27093.0,37930 – 37930,,Software Engineer,,https://trudvsem.ru/vacancy/card/1020400608172/3a1f082a-ef5b-11f0-b96a-d92b1f162aa8
trudvsem,Программист,"ООО ""МЕТКОММАШ""",Город Санкт-Петербург,80000.0,100000.0,40000.0,80000 – 100000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1107847223604/a9449748-22ac-11f1-9152-6590e1961458
trudvsem,Программист,"ГКУЗ ""ЦОЗМАИТ"" МИНЗДРАВА КБР",Кабардино-Балкарская Республика,27093.0,27093.0,80000.0,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1020700743910/556cf800-f139-11f0-980b-df6b4c87964b
trudvsem,Программист,"МКУ МО Г. КРАСНОДАР ""ЦБ ДО АМО Г. КРАСНОДАР""",Краснодарский край,73500.0,73500.0,48078.5,73500 – 73500,,Software Engineer,,https://trudvsem.ru/vacancy/card/25a613b0-7806-11eb-93bf-69632329477c/231bc6aa-4a09-11f1-88cb-c105ed924421
trudvsem,Программист,"ООО ""МОРСКОЙ ТЕРМИНАЛ ""ТАМАНЬ""",Краснодарский край,28500.0,28500.0,27096.5,28500 – 28500,,Software Engineer,,https://trudvsem.ru/vacancy/card/1092352000344/f9306418-f75e-11f0-a027-0dd543315e5a
trudvsem,Программист,"ГУК ""СОМК""",Саратовская область,35000.0,35000.0,40650.0,35000 – 35000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1036405004701/2963b80d-f047-11ef-a4c5-cb26dff57dd7
trudvsem,Программист,"Обособленное подразделение ООО ""СПЕЦСТРОЙМОНТАЖ""",Город Москва,60000.0,65000.0,27093.0,60000 – 65000,,Software Engineer,,https://trudvsem.ru/vacancy/card/7c69bdf0-f5f6-11f0-adcd-b73e8ab2b911/5a1833e8-4a0a-11f1-8c6f-f9950f8969de
trudvsem,Программист,"ООО ""МСЗ ""БУЛАТ""",Рязанская область,150000.0,200000.0,47500.0,150000 – 200000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1166234071090/e5b16031-2107-11f0-9de6-d549be31d974
trudvsem,Программист,"ООО ""СИНЛУН""",Московская область,60000.0,60000.0,31046.5,60000 – 60000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1255000015203/9ac4e16a-776d-11f0-b2d9-cb26dff57dd7
trudvsem,Программист,ИП Роздухов М. Е.,Вологодская область,32000.0,32000.0,99000.0,32000 – 32000,,Software Engineer,,https://trudvsem.ru/vacancy/card/304352521100085/5fdba0f8-efba-11f0-b96a-d92b1f162aa8
trudvsem,Программист,"ООО ""КУДРИПУДРИ""",Смоленская область,30000.0,30000.0,27093.0,30000 – 30000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1246700013262/20959598-cf76-11f0-af9a-3b85a606aa0e
trudvsem,Программист,"ООО ""ЗК ЭФКО-ЮГ""",Краснодарский край,35000.0,35000.0,47000.0,35000 – 35000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1233100000660/d811f479-e7a9-11f0-b96a-d92b1f162aa8
trudvsem,Программист,"ГКУ ""ЦЕНТР СОЦИАЛЬНОЙ ПОДДЕРЖКИ НАСЕЛЕНИЯ""",Оренбургская область,31157.0,31157.0,82500.0,31157 – 31157,,Software Engineer,,https://trudvsem.ru/vacancy/card/1135658028527/96eec9d8-28fb-11f1-b2ff-2ff13fb3de1f
trudvsem,Программист,"КУ РА ""УГОЧС И ПБ В РЕСПУБЛИКЕ АЛТАЙ""",Республика Алтай,40000.0,50000.0,55000.0,40000 – 50000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1070411001429/cf5c0179-49f3-11f1-8c6f-f9950f8969de
trudvsem,Программист,"ГАУСО СО ""КЦСОН ТУРИНСКОГО РАЙОНА""",Свердловская область,31157.0,31200.0,90000.0,31157 – 31200,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026602269198/e8a71d30-49f4-11f1-b4bd-353d35c994b0
trudvsem,Программист,"ООО ""КОМПАНИЯ БАЛТЛАМИНАТ""",Калининградская область,40608.0,60000.0,90000.0,40608 – 60000,Возможен гибкий график рабочего времени (неполный рабочий день/неполная рабочая неделя/частично удаленный формат). Условия работы и уровень заработной платы обсуждаются на собеседовании.,Software Engineer,,https://trudvsem.ru/vacancy/card/659c4700-b71c-11eb-a1b0-6db06c9eaf56/19a35f20-8aa8-11ee-b1e9-cb26dff57dd7
trudvsem,Программист,"ГАУЗ ""ЗАИНСКАЯ ЦРБ""",Республика Татарстан (Татарстан),45000.0,45000.0,62713.0,45000 – 45000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1021601897613/ae38630a-49e7-11f1-b4d8-b7a0ba5a93f0
trudvsem,Программист,МБУДО ИГРИНСКИЙ РАЙОННЫЙ ДДТ,Удмуртская Республика,31157.0,31157.0,45000.0,31157 – 31157,,Software Engineer,,https://trudvsem.ru/vacancy/card/1021800673267/5ef0dc58-ef79-11f0-b746-7ffc9083893e
trudvsem,Программист,"Филиал Федерального бюджетного учреждения здравоохранения ""Центр гигиены и эпидемиологии в Самарской области в Сергиевском районе""",Самарская область,27093.0,30000.0,60500.0,27093 – 30000,,Software Engineer,,https://trudvsem.ru/vacancy/card/f1579320-771d-11ef-8b5c-d549be31d974/465ac5a9-efad-11f0-b746-7ffc9083893e
trudvsem,Программист,"ГК Любим - обособленное подразделение АО ""ЯТУ имени В.Ю. Орлова""",Ярославская область,63900.0,63900.0,28546.5,63900 – 63900,,Software Engineer,,https://trudvsem.ru/vacancy/card/5bdb0580-bc53-11eb-896c-e736a3d3ed84/7bba1e98-495c-11f1-ab4d-756dc9627e75
trudvsem,Программист,"ООО ""СКБ ЛАБ""",Свердловская область,90000.0,100000.0,59605.0,90000 – 100000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1169658145381/cd823578-be27-11f0-9d5a-9d9dadc64e25
trudvsem,Программист,"МКУ ""ОТДЕЛ ОБРАЗОВАНИЯ""",Республика Татарстан (Татарстан),32000.0,42000.0,181500.0,32000 – 42000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1021601065606/42d11d90-fb7d-11f0-92a3-c18feac190ff
trudvsem,Программист,"ООО ""АВТОТЕРАПИЯ""",Свердловская область,40000.0,40000.0,144000.0,40000 – 40000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1236600016432/f975f67c-3d58-11f1-b209-3596a7dc2b5b
trudvsem,Программист,"ООО  ""КРЦ  ""ЭФКО - КАСКАД""",Город Москва,40000.0,40000.0,132500.0,40000 – 40000,,Software Engineer,,https://trudvsem.ru/vacancy/card/9363e850-f43f-11ef-8409-cb26dff57dd7/e69b388c-e597-11f0-b746-7ffc9083893e
trudvsem,Программист,ГБПОУ МРМК,Ставропольский край,30000.0,35000.0,72000.0,30000 – 35000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022601454732/aeb3c698-75c1-11ef-9c7f-e7d0d2cf29b1
trudvsem,Программист,"АО ""УК ЭФКО""",Город Москва,40000.0,40000.0,45000.0,40000 – 40000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1043106503978/246d2ddc-e598-11f0-b746-7ffc9083893e
trudvsem,Программист,"ГБУ ""ЦСПСД ГОРОДА САРОВА""",Нижегородская область,27093.0,35000.0,60000.0,27093 – 35000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1075254000887/5f03aab8-f06e-11f0-bfe2-45f43145ca66
trudvsem,Программист,"ГБУЗ ""ИССИНСКАЯ УЧАСТКОВАЯ БОЛЬНИЦА""",Пензенская область,27093.0,40000.0,32500.0,27093 – 40000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1025800859974/2fc0a468-08ab-11f1-b61c-b780d0024235
trudvsem,Программист,ИП БУБНОВ А. Ю.,Ивановская область,27093.0,27093.0,43548.5,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/304370113300013/7d446098-17a2-11f1-973f-37d17022a317
